home_elo,away_elo,elo_diff,elo_ratio,home_attack,away_attack,home_defense,away_defense,home_goal_diff,away_goal_diff,attack_diff,defense_diff,goal_diff_diff,home_recent_form,away_recent_form,home_win_rate,away_win_rate,form_diff,stage_encoded,result
1036.8393027285676,1031.0052867626773,5.83401596589033,1.0056585703689347,2.9411764705882355,2.6666666666666665,1.588235294117647,2.111111111111111,1.3529411764705885,0.5555555555555554,0.274509803921569,0.5228758169934642,0.7973856209150332,0.42500000000000004,0.75,0.5294117647058824,0.6666666666666666,-0.32499999999999996,1,1
1000.0,998.9336248915803,1.0663751084197202,1.0010675134782208,1.0,1.5555555555555556,1.0,1.7777777777777777,0.0,-0.2222222222222221,-0.5555555555555556,0.7777777777777777,0.2222222222222221,0.5,0.175,0.5,0.4444444444444444,0.325,1,1
1046.6714020312243,992.6319220382543,54.03947999296997,1.0544406025971904,2.9411764705882355,1.6666666666666667,1.588235294117647,1.6666666666666667,1.3529411764705885,0.0,1.2745098039215688,0.07843137254901977,1.3529411764705885,0.42500000000000004,0.35,0.5294117647058824,0.3333333333333333,0.07500000000000007,1,0
920.6916016753792,1001.4331513096536,-80.7415496342744,0.919373999623757,1.0,1.0,3.875,1.0,-2.875,0.0,0.0,-2.875,-2.875,0.0,0.5,0.0,0.5,-0.5,1,0
981.8529791609524,983.3673944414434,-1.5144152804909936,0.9984599700081055,0.75,1.0,1.75,1.0,-1.0,0.0,-0.25,-0.75,-1.0,0.36111111111111116,0.0,0.25,0.0,0.36111111111111116,1,1
1015.7493535152353,992.0208512061663,23.728502309068972,1.0239193584290271,1.7777777777777777,1.625,1.4444444444444444,1.625,0.33333333333333326,0.0,0.15277777777777768,0.18055555555555558,0.33333333333333326,0.42500000000000004,0.44999999999999996,0.5555555555555556,0.375,-0.02499999999999991,1,1
999.7816806284145,1021.1731874600206,-21.39150683160608,0.9790520284959562,1.0,2.6666666666666665,1.0,2.111111111111111,0.0,0.5555555555555554,-1.6666666666666665,1.1111111111111112,-0.5555555555555554,0.5,0.75,0.5,0.6666666666666666,-0.25,1,1
1051.4489514096008,988.9643175380533,62.484633871547544,1.063181889137414,4.166666666666667,1.5555555555555556,2.3333333333333335,1.7777777777777777,1.8333333333333335,-0.2222222222222221,2.6111111111111116,-0.5555555555555558,2.0555555555555554,0.8999999999999999,0.175,0.8333333333333334,0.4444444444444444,0.7249999999999999,1,0
1008.7387877767009,1009.969307353527,-1.2305195768261683,0.99878162676047,3.3333333333333335,1.0,2.0,1.0,1.3333333333333335,0.0,2.3333333333333335,-1.0,1.3333333333333335,0.45,0.5,0.6666666666666666,0.5,-0.04999999999999999,1,1
1004.9733483241787,1048.7047905903555,-43.73144226617683,0.9582995685167427,2.6,4.2727272727272725,2.8,1.7272727272727273,-0.19999999999999973,2.545454545454545,-1.6727272727272724,-1.0727272727272725,-2.7454545454545447,0.475,0.7,0.4,0.7272727272727273,-0.22499999999999998,1,1
1016.2254350914914,999.1501739812693,17.075261110222073,1.0170897844537052,2.6,1.0,2.8,1.0,-0.19999999999999973,0.0,1.6,-1.7999999999999998,-0.19999999999999973,0.475,0.5,0.4,0.5,-0.025000000000000022,1,0
